"WeekInDayFmt","Sku","Store","Sales"
20060916,8006363,132,2
20061007,8006363,132,3
20061014,8006363,132,2
20061021,8006363,132,5
20061104,8006363,132,1
20061111,8006363,132,24
20061118,8006363,132,1
20061202,8006363,132,2
20061230,8006363,132,4
20070106,8006363,132,1
20070120,8006363,132,8
20070127,8006363,132,2
20070203,8006363,132,2
20070210,8006363,132,18
20070217,8006363,132,4
20070224,8006363,132,11
20070303,8006363,132,4
20070317,8006363,132,22
20070331,8006363,132,18
20070414,8006363,132,19
20070421,8006363,132,8
20070512,8006363,132,2
20070519,8006363,132,1
20070602,8006363,132,1
20070609,8006363,132,1
20070616,8006363,132,19
20070623,8006363,132,5
20070630,8006363,132,3
20070707,8006363,132,19
20070714,8006363,132,1
20070721,8006363,132,5
20070728,8006363,132,4
20070804,8006363,132,10
20070825,8006363,132,15
20070901,8006363,132,1
20070908,8006363,132,8
20070915,8006363,132,2
20070922,8006363,132,2
20070929,8006363,132,1
20071006,8006363,132,23
20071013,8006363,132,8
20071020,8006363,132,4
20051029,8006363,133,1
20051105,8006363,133,3
20051112,8006363,133,2
20051126,8006363,133,1
20051231,8006363,133,1
20060107,8006363,133,2
20060114,8006363,133,2
20060121,8006363,133,3
20060128,8006363,133,1
20060204,8006363,133,4
20060218,8006363,133,1
20060225,8006363,133,6
20060304,8006363,133,2
20060318,8006363,133,5
20060325,8006363,133,2
20060401,8006363,133,9
20060415,8006363,133,2
20060527,8006363,133,7
20060603,8006363,133,2
20060610,8006363,133,2
20060624,8006363,133,4
20060701,8006363,133,5
20060708,8006363,133,2
20060715,8006363,133,2
20060722,8006363,133,1
20060729,8006363,133,1
20060805,8006363,133,1
20060819,8006363,133,4
20060826,8006363,133,16
20060916,8006363,133,6
20060923,8006363,133,1
20060930,8006363,133,1
20061007,8006363,133,8
20061014,8006363,133,4
20061021,8006363,133,4
20061104,8006363,133,3
20061111,8006363,133,9
20061118,8006363,133,9
20061125,8006363,133,3
20061202,8006363,133,1
20061209,8006363,133,8
20061223,8006363,133,1
20061230,8006363,133,7
20070120,8006363,133,6
20070127,8006363,133,2
20070203,8006363,133,2
20070210,8006363,133,10
20070217,8006363,133,9
20070224,8006363,133,4
20070303,8006363,133,9
20070317,8006363,133,6
20070324,8006363,133,1
20070331,8006363,133,8
20070407,8006363,133,2
20070414,8006363,133,10
20070421,8006363,133,12
20070428,8006363,133,3
20070505,8006363,133,5
20070512,8006363,133,3
20070519,8006363,133,3
20070526,8006363,133,3
20070609,8006363,133,3
20070616,8006363,133,3
20070623,8006363,133,2
20070630,8006363,133,1
20070707,8006363,133,7
20070714,8006363,133,2
20070721,8006363,133,4
20070728,8006363,133,3
20070804,8006363,133,7
20070811,8006363,133,1
20070818,8006363,133,1
20070825,8006363,133,9
20070901,8006363,133,3
20070908,8006363,133,10
20070915,8006363,133,3
20070922,8006363,133,2
20070929,8006363,133,4
20071006,8006363,133,18
20071013,8006363,133,3
20071020,8006363,133,6
20051029,8006363,134,2
20051126,8006363,134,1
20051203,8006363,134,3
20051210,8006363,134,7
20051217,8006363,134,3
20051231,8006363,134,1
20060114,8006363,134,1
20060121,8006363,134,1
20060204,8006363,134,2
20060211,8006363,134,1
20060218,8006363,134,1
20060225,8006363,134,1
20060318,8006363,134,8
20060325,8006363,134,1
20060401,8006363,134,6
20060429,8006363,134,1
20060506,8006363,134,1
20060513,8006363,134,2
20060610,8006363,134,2
20060617,8006363,134,1
20060624,8006363,134,1
20060708,8006363,134,1
20060722,8006363,134,2
20060729,8006363,134,1
20060805,8006363,134,2
20060812,8006363,134,2
20060819,8006363,134,1
20060826,8006363,134,13
20060916,8006363,134,2
20060923,8006363,134,3
20061007,8006363,134,4
20061014,8006363,134,1
20061021,8006363,134,4
20061028,8006363,134,2
20061111,8006363,134,5
20061118,8006363,134,5
20061202,8006363,134,3
20061230,8006363,134,1
20070113,8006363,134,1
20070120,8006363,134,4
20070203,8006363,134,1
20070210,8006363,134,2
20070224,8006363,134,5
20070303,8006363,134,3
20070310,8006363,134,2
20070317,8006363,134,1
20070324,8006363,134,1
20070331,8006363,134,2
20070407,8006363,134,2
20070421,8006363,134,4
20070505,8006363,134,1
20070512,8006363,134,2
20070519,8006363,134,2
20070526,8006363,134,1
20070609,8006363,134,2
20070616,8006363,134,5
20070623,8006363,134,1
20070630,8006363,134,1
20070707,8006363,134,3
20070714,8006363,134,1
20070721,8006363,134,3
20070728,8006363,134,1
20070804,8006363,134,7
20070818,8006363,134,4
20070908,8006363,134,3
20071006,8006363,134,5
20071013,8006363,134,1
20071020,8006363,134,10
20051112,8006363,139,1
20051119,8006363,139,1
20051126,8006363,139,1
20051203,8006363,139,2
20051210,8006363,139,13
20051224,8006363,139,1
20060107,8006363,139,3
20060114,8006363,139,1
20060121,8006363,139,1
20060211,8006363,139,1
20060225,8006363,139,4
20060304,8006363,139,1
20060311,8006363,139,2
20060318,8006363,139,9
20060325,8006363,139,2
20060401,8006363,139,13
20060415,8006363,139,7
20060422,8006363,139,1
20060429,8006363,139,2
20060513,8006363,139,2
20060520,8006363,139,1
20060527,8006363,139,2
20060603,8006363,139,1
20060610,8006363,139,6
20060617,8006363,139,5
20060624,8006363,139,2
20060701,8006363,139,1
20060708,8006363,139,3
20060715,8006363,139,1
20060722,8006363,139,2
20060729,8006363,139,3
20060805,8006363,139,4
20060826,8006363,139,18
20060916,8006363,139,3
20060923,8006363,139,2
20061007,8006363,139,2
20061021,8006363,139,1
20061111,8006363,139,17
20061118,8006363,139,4
20061230,8006363,139,1
20070127,8006363,139,1
20070203,8006363,139,1
20070210,8006363,139,8
20070217,8006363,139,2
20070224,8006363,139,2
20070303,8006363,139,1
20070317,8006363,139,11
20070331,8006363,139,12
20070407,8006363,139,1
20070414,8006363,139,4
20070421,8006363,139,12
20070505,8006363,139,2
20070512,8006363,139,4
20070519,8006363,139,1
20070526,8006363,139,2
20070602,8006363,139,1
20070609,8006363,139,3
20070616,8006363,139,12
20070623,8006363,139,2
20070707,8006363,139,2
20070721,8006363,139,2
20070728,8006363,139,8
20070804,8006363,139,11
20070811,8006363,139,1
20070825,8006363,139,1
20070908,8006363,139,16
20070922,8006363,139,2
20071006,8006363,139,4
20071020,8006363,139,4
20051126,8006363,140,2
20051203,8006363,140,2
20051210,8006363,140,14
20060211,8006363,140,3
20060218,8006363,140,2
20060225,8006363,140,2
20060401,8006363,140,20
20060408,8006363,140,2
20060415,8006363,140,4
20060506,8006363,140,1
20060513,8006363,140,3
20060520,8006363,140,1
20060527,8006363,140,1
20060603,8006363,140,8
20060610,8006363,140,11
20060617,8006363,140,1
20060624,8006363,140,1
20060708,8006363,140,1
20060826,8006363,140,35
20060902,8006363,140,1
20060909,8006363,140,1
20060916,8006363,140,3
20060930,8006363,140,3
20061007,8006363,140,13
20061014,8006363,140,7
20061021,8006363,140,8
20061028,8006363,140,6
20061104,8006363,140,4
20061111,8006363,140,19
20061118,8006363,140,13
20061125,8006363,140,1
20061209,8006363,140,5
20061216,8006363,140,1
20061230,8006363,140,2
20070120,8006363,140,1
20070203,8006363,140,1
20070210,8006363,140,2
20070217,8006363,140,1
20070224,8006363,140,5
20070303,8006363,140,1
20070310,8006363,140,5
20070317,8006363,140,10
20070324,8006363,140,1
20070331,8006363,140,15
20070407,8006363,140,2
20070414,8006363,140,12
20070421,8006363,140,6
20070512,8006363,140,2
20070519,8006363,140,5
20070526,8006363,140,2
20070602,8006363,140,1
20070609,8006363,140,1
20070616,8006363,140,11
20070630,8006363,140,1
20070707,8006363,140,15
20070721,8006363,140,1
20070728,8006363,140,7
20070804,8006363,140,13
20070818,8006363,140,2
20070825,8006363,140,15
20070908,8006363,140,7
20070915,8006363,140,2
20071006,8006363,140,16
20071013,8006363,140,7
20071020,8006363,140,1
20051105,8006363,141,2
20051210,8006363,141,18
20051217,8006363,141,1
20051224,8006363,141,7
20060211,8006363,141,1
20060218,8006363,141,1
20060225,8006363,141,7
20060304,8006363,141,1
20060401,8006363,141,26
20060415,8006363,141,1
20060422,8006363,141,4
20060429,8006363,141,1
20060513,8006363,141,3
20060520,8006363,141,3
20060527,8006363,141,2
20060603,8006363,141,3
20060610,8006363,141,3
20060617,8006363,141,2
20060624,8006363,141,1
20060701,8006363,141,1
20060729,8006363,141,2
20060805,8006363,141,2
20060819,8006363,141,1
20060826,8006363,141,4
20060902,8006363,141,1
20060909,8006363,141,2
20060916,8006363,141,5
20061007,8006363,141,3
20061014,8006363,141,1
20061021,8006363,141,3
20061028,8006363,141,4
20061104,8006363,141,3
20061111,8006363,141,9
20061118,8006363,141,7
20061125,8006363,141,2
20061202,8006363,141,1
20061230,8006363,141,3
20070113,8006363,141,1
20070120,8006363,141,1
20070127,8006363,141,2
20070210,8006363,141,2
20070217,8006363,141,2
20070224,8006363,141,13
20070303,8006363,141,1
20070310,8006363,141,5
20070317,8006363,141,3
20070331,8006363,141,7
20070414,8006363,141,2
20070421,8006363,141,4
20070428,8006363,141,11
20070505,8006363,141,2
20070512,8006363,141,4
20070519,8006363,141,1
20070526,8006363,141,1
20070602,8006363,141,1
20070609,8006363,141,2
20070616,8006363,141,5
20070623,8006363,141,2
20070630,8006363,141,1
20070707,8006363,141,4
20070714,8006363,141,1
20070721,8006363,141,3
20070728,8006363,141,3
20070804,8006363,141,10
20070811,8006363,141,1
20070901,8006363,141,1
20070908,8006363,141,14
20070922,8006363,141,1
20070929,8006363,141,1
20071006,8006363,141,7
20071013,8006363,141,2
20071020,8006363,141,4
20051210,8006363,142,2
20051217,8006363,142,6
20051224,8006363,142,1
20051231,8006363,142,4
20060211,8006363,142,1
20060218,8006363,142,3
20060225,8006363,142,7
20060318,8006363,142,8
20060401,8006363,142,14
20060408,8006363,142,1
20060415,8006363,142,3
20060527,8006363,142,2
20060603,8006363,142,2
20060610,8006363,142,5
20060617,8006363,142,5
20060624,8006363,142,2
20060701,8006363,142,8
20060729,8006363,142,6
20060805,8006363,142,2
20060826,8006363,142,8
20060902,8006363,142,2
20060909,8006363,142,1
20060916,8006363,142,10
20060923,8006363,142,1
20061007,8006363,142,3
20061021,8006363,142,9
20061028,8006363,142,3
20061104,8006363,142,6
20061111,8006363,142,7
20061118,8006363,142,6
20061125,8006363,142,1
20061202,8006363,142,2
20061209,8006363,142,14
20061216,8006363,142,4
20061223,8006363,142,3
20070120,8006363,142,6
20070127,8006363,142,1
20070210,8006363,142,8
20070217,8006363,142,1
20070224,8006363,142,11
20070303,8006363,142,1
20070310,8006363,142,1
20070317,8006363,142,8
20070331,8006363,142,13
20070421,8006363,142,13
20070428,8006363,142,2
20070505,8006363,142,2
20070512,8006363,142,6
20070519,8006363,142,2
20070526,8006363,142,3
20070602,8006363,142,1
20070609,8006363,142,7
20070616,8006363,142,13
20070630,8006363,142,2
20070707,8006363,142,7
20070714,8006363,142,1
20070721,8006363,142,1
20070728,8006363,142,2
20070804,8006363,142,12
20070811,8006363,142,2
20070818,8006363,142,1
20070825,8006363,142,9
20070901,8006363,142,1
20070908,8006363,142,6
20070915,8006363,142,1
20070922,8006363,142,1
20070929,8006363,142,1
20071006,8006363,142,10
20071013,8006363,142,3
20071020,8006363,142,1
20051029,8006363,145,2
20051105,8006363,145,2
20051119,8006363,145,1
20051203,8006363,145,2
20051210,8006363,145,17
20051224,8006363,145,2
20051231,8006363,145,4
20060204,8006363,145,2
20060211,8006363,145,4
20060218,8006363,145,1
20060225,8006363,145,5
20060318,8006363,145,12
20060401,8006363,145,6
20060408,8006363,145,2
20060415,8006363,145,8
20060422,8006363,145,1
20060429,8006363,145,1
20060506,8006363,145,1
20060527,8006363,145,1
20060603,8006363,145,1
20060610,8006363,145,5
20060617,8006363,145,2
20060701,8006363,145,4
20060708,8006363,145,2
20060722,8006363,145,2
20060729,8006363,145,9
20060805,8006363,145,5
20060812,8006363,145,1
20060819,8006363,145,4
20060826,8006363,145,19
20060909,8006363,145,2
20060916,8006363,145,3
20060930,8006363,145,2
20061007,8006363,145,9
20061014,8006363,145,4
20061021,8006363,145,4
20061028,8006363,145,4
20061104,8006363,145,2
20061111,8006363,145,8
20061118,8006363,145,5
20061209,8006363,145,1
20061216,8006363,145,3
20061223,8006363,145,1
20061230,8006363,145,3
20070106,8006363,145,2
20070113,8006363,145,1
20070120,8006363,145,6
20070127,8006363,145,1
20070210,8006363,145,8
20070310,8006363,145,2
20070317,8006363,145,4
20070324,8006363,145,3
20070331,8006363,145,9
20070414,8006363,145,5
20070421,8006363,145,10
20070428,8006363,145,1
20070505,8006363,145,2
20070512,8006363,145,3
20070519,8006363,145,3
20070602,8006363,145,1
20070609,8006363,145,1
20070616,8006363,145,11
20070623,8006363,145,2
20070630,8006363,145,5
20070707,8006363,145,4
20070714,8006363,145,5
20070721,8006363,145,7
20070804,8006363,145,3
20070811,8006363,145,1
20070818,8006363,145,4
20070825,8006363,145,7
20070901,8006363,145,1
20070908,8006363,145,8
20070915,8006363,145,5
20070922,8006363,145,2
20070929,8006363,145,2
20071006,8006363,145,15
20071020,8006363,145,2
20051105,8006363,150,1
20051112,8006363,150,2
20051210,8006363,150,10
20051217,8006363,150,6
20051224,8006363,150,1
20051231,8006363,150,3
20060121,8006363,150,1
20060128,8006363,150,1
20060204,8006363,150,1
20060211,8006363,150,2
20060218,8006363,150,1
20060225,8006363,150,2
20060304,8006363,150,1
20060311,8006363,150,2
20060318,8006363,150,6
20060401,8006363,150,34
20060429,8006363,150,1
20060513,8006363,150,7
20060520,8006363,150,2
20060527,8006363,150,1
20060603,8006363,150,3
20060610,8006363,150,9
20060617,8006363,150,5
20060624,8006363,150,3
20060701,8006363,150,3
20060708,8006363,150,1
20060729,8006363,150,2
20060805,8006363,150,2
20060812,8006363,150,1
20060826,8006363,150,16
20060923,8006363,150,1
20061007,8006363,150,15
20061021,8006363,150,1
20061028,8006363,150,1
20061111,8006363,150,16
20061118,8006363,150,3
20061125,8006363,150,1
20061209,8006363,150,7
20070120,8006363,150,3
20070127,8006363,150,1
20070203,8006363,150,1
20070210,8006363,150,5
20070217,8006363,150,1
20070317,8006363,150,3
20070331,8006363,150,8
20070414,8006363,150,3
20070421,8006363,150,8
20070505,8006363,150,1
20070512,8006363,150,2
20070519,8006363,150,1
20070526,8006363,150,1
20070602,8006363,150,2
20070616,8006363,150,16
20070623,8006363,150,2
20070630,8006363,150,3
20070707,8006363,150,9
20070721,8006363,150,5
20070728,8006363,150,1
20070804,8006363,150,8
20070818,8006363,150,2
20070825,8006363,150,12
20070908,8006363,150,7
20070922,8006363,150,5
20070929,8006363,150,4
20071006,8006363,150,27
20071020,8006363,150,6
20051105,8006363,153,1
20051112,8006363,153,2
20051119,8006363,153,1
20051126,8006363,153,1
20051203,8006363,153,2
20051210,8006363,153,16
20051217,8006363,153,1
20051224,8006363,153,1
20051231,8006363,153,1
20060114,8006363,153,1
20060121,8006363,153,1
20060218,8006363,153,1
20060225,8006363,153,2
20060311,8006363,153,1
20060318,8006363,153,10
20060325,8006363,153,1
20060401,8006363,153,18
20060408,8006363,153,2
20060415,8006363,153,3
20060422,8006363,153,2
20060513,8006363,153,1
20060520,8006363,153,3
20060527,8006363,153,1
20060610,8006363,153,5
20060617,8006363,153,7
20060624,8006363,153,7
20060701,8006363,153,3
20060826,8006363,153,24
20060916,8006363,153,6
20060923,8006363,153,7
20060930,8006363,153,2
20061007,8006363,153,13
20061014,8006363,153,1
20061021,8006363,153,7
20061111,8006363,153,4
20061118,8006363,153,10
20061202,8006363,153,1
20061209,8006363,153,4
20061216,8006363,153,2
20061223,8006363,153,4
20061230,8006363,153,5
20070113,8006363,153,1
20070120,8006363,153,4
20070210,8006363,153,6
20070217,8006363,153,1
20070224,8006363,153,1
20070303,8006363,153,1
20070310,8006363,153,1
20070317,8006363,153,5
20070324,8006363,153,1
20070331,8006363,153,6
20070407,8006363,153,1
20070414,8006363,153,6
20070421,8006363,153,14
20070505,8006363,153,1
20070512,8006363,153,5
20070519,8006363,153,4
20070526,8006363,153,1
20070602,8006363,153,3
20070609,8006363,153,3
20070616,8006363,153,18
20070623,8006363,153,4
20070707,8006363,153,3
20070721,8006363,153,2
20070728,8006363,153,1
20070804,8006363,153,20
20070825,8006363,153,6
20070908,8006363,153,11
20070922,8006363,153,1
20070929,8006363,153,2
20071006,8006363,153,12
20071013,8006363,153,9
20051119,8006363,164,2
20051210,8006363,164,9
20051217,8006363,164,1
20051224,8006363,164,2
20051231,8006363,164,2
20060107,8006363,164,1
20060128,8006363,164,1
20060204,8006363,164,1
20060218,8006363,164,1
20060225,8006363,164,5
20060304,8006363,164,2
20060311,8006363,164,1
20060318,8006363,164,7
20060325,8006363,164,1
20060401,8006363,164,23
20060513,8006363,164,1
20060527,8006363,164,2
20060624,8006363,164,1
20060701,8006363,164,2
20060708,8006363,164,1
20060729,8006363,164,2
20060805,8006363,164,1
20060819,8006363,164,3
20060826,8006363,164,19
20060916,8006363,164,5
20060923,8006363,164,2
20060930,8006363,164,2
20061007,8006363,164,8
20061014,8006363,164,2
20061021,8006363,164,5
20061111,8006363,164,8
20061118,8006363,164,3
20061125,8006363,164,2
20061209,8006363,164,5
20061216,8006363,164,1
20061223,8006363,164,1
20061230,8006363,164,1
20070120,8006363,164,4
20070127,8006363,164,1
20070203,8006363,164,2
20070210,8006363,164,4
20070224,8006363,164,2
20070310,8006363,164,1
20070317,8006363,164,28
20070331,8006363,164,18
20070414,8006363,164,16
20070421,8006363,164,9
20070428,8006363,164,1
20070512,8006363,164,2
20070519,8006363,164,4
20070526,8006363,164,1
20070602,8006363,164,2
20070616,8006363,164,13
20070630,8006363,164,2
20070707,8006363,164,4
20070721,8006363,164,8
20070728,8006363,164,2
20070804,8006363,164,12
20070818,8006363,164,1
20070825,8006363,164,6
20070901,8006363,164,1
20070908,8006363,164,10
20070922,8006363,164,1
20071006,8006363,164,9
20071013,8006363,164,10
20051105,8006363,169,1
20051112,8006363,169,1
20051126,8006363,169,1
20051210,8006363,169,4
20051217,8006363,169,1
20051224,8006363,169,1
20060114,8006363,169,1
20060121,8006363,169,2
20060225,8006363,169,1
20060318,8006363,169,8
20060401,8006363,169,11
20060513,8006363,169,1
20060729,8006363,169,1
20060805,8006363,169,2
20060826,8006363,169,5
20060909,8006363,169,1
20060916,8006363,169,2
20061007,8006363,169,1
20061014,8006363,169,1
20061021,8006363,169,2
20061028,8006363,169,1
20061209,8006363,169,2
20070120,8006363,169,6
20070127,8006363,169,1
20070210,8006363,169,1
20070217,8006363,169,3
20070224,8006363,169,1
20070310,8006363,169,1
20070331,8006363,169,4
20070407,8006363,169,1
20070414,8006363,169,5
20070421,8006363,169,2
20070512,8006363,169,1
20070519,8006363,169,1
20070526,8006363,169,1
20070609,8006363,169,2
20070616,8006363,169,2
20070707,8006363,169,2
20070804,8006363,169,3
20070825,8006363,169,1
20070901,8006363,169,1
20070908,8006363,169,10
20070922,8006363,169,2
20070929,8006363,169,1
20071006,8006363,169,3
20051112,8006363,170,2
20051203,8006363,170,1
20051210,8006363,170,9
20051217,8006363,170,5
20051224,8006363,170,2
20051231,8006363,170,4
20060211,8006363,170,1
20060218,8006363,170,1
20060225,8006363,170,1
20060318,8006363,170,8
20060401,8006363,170,6
20060415,8006363,170,1
20060513,8006363,170,1
20060527,8006363,170,2
20060603,8006363,170,1
20060610,8006363,170,3
20060701,8006363,170,4
20060708,8006363,170,1
20060729,8006363,170,4
20060805,8006363,170,1
20060826,8006363,170,21
20060916,8006363,170,1
20060923,8006363,170,8
20060930,8006363,170,1
20061007,8006363,170,3
20061014,8006363,170,2
20061021,8006363,170,7
20061028,8006363,170,4
20061104,8006363,170,1
20061111,8006363,170,11
20061118,8006363,170,3
20061125,8006363,170,1
20061202,8006363,170,5
20061209,8006363,170,8
20061216,8006363,170,3
20061223,8006363,170,2
20070106,8006363,170,1
20070113,8006363,170,2
20070120,8006363,170,3
20070127,8006363,170,1
20070217,8006363,170,2
20070224,8006363,170,4
20070317,8006363,170,9
20070331,8006363,170,1
20070414,8006363,170,5
20070421,8006363,170,4
20070512,8006363,170,3
20070526,8006363,170,1
20070602,8006363,170,1
20070616,8006363,170,10
20070623,8006363,170,1
20070630,8006363,170,3
20070707,8006363,170,5
20070721,8006363,170,5
20070728,8006363,170,5
20070804,8006363,170,2
20070825,8006363,170,6
20070908,8006363,170,3
20070915,8006363,170,1
20070922,8006363,170,1
20070929,8006363,170,2
20071006,8006363,170,11
20071020,8006363,170,4
20051105,8006363,171,2
20051112,8006363,171,2
20051119,8006363,171,1
20051126,8006363,171,1
20051210,8006363,171,4
20051217,8006363,171,7
20051224,8006363,171,1
20060107,8006363,171,1
20060121,8006363,171,2
20060128,8006363,171,1
20060225,8006363,171,3
20060304,8006363,171,1
20060318,8006363,171,4
20060401,8006363,171,6
20060408,8006363,171,1
20060415,8006363,171,1
20060429,8006363,171,1
20060506,8006363,171,2
20060513,8006363,171,3
20060520,8006363,171,3
20060610,8006363,171,5
20060617,8006363,171,2
20060624,8006363,171,3
20060701,8006363,171,2
20060708,8006363,171,1
20060722,8006363,171,1
20060729,8006363,171,2
20060812,8006363,171,3
20060819,8006363,171,1
20060826,8006363,171,21
20060902,8006363,171,1
20060916,8006363,171,11
20060930,8006363,171,1
20061007,8006363,171,9
20061014,8006363,171,2
20061021,8006363,171,3
20061028,8006363,171,2
20061104,8006363,171,4
20061111,8006363,171,2
20061118,8006363,171,3
20061202,8006363,171,1
20061223,8006363,171,1
20061230,8006363,171,1
20070106,8006363,171,3
20070113,8006363,171,1
20070120,8006363,171,2
20070203,8006363,171,2
20070210,8006363,171,6
20070217,8006363,171,2
20070224,8006363,171,2
20070303,8006363,171,1
20070317,8006363,171,10
20070324,8006363,171,1
20070331,8006363,171,7
20070414,8006363,171,13
20070421,8006363,171,9
20070512,8006363,171,2
20070519,8006363,171,2
20070526,8006363,171,1
20070609,8006363,171,1
20070616,8006363,171,6
20070623,8006363,171,2
20070630,8006363,171,1
20070707,8006363,171,12
20070721,8006363,171,4
20070728,8006363,171,3
20070804,8006363,171,12
20070811,8006363,171,2
20070818,8006363,171,1
20070825,8006363,171,4
20070908,8006363,171,17
20070915,8006363,171,1
20070922,8006363,171,3
20070929,8006363,171,1
20071006,8006363,171,15
20071013,8006363,171,2
20071020,8006363,171,1
20051203,8006363,172,1
20051210,8006363,172,9
20051231,8006363,172,1
20060107,8006363,172,1
20060121,8006363,172,1
20060225,8006363,172,2
20060318,8006363,172,2
20060401,8006363,172,5
20060513,8006363,172,1
20060610,8006363,172,1
20060617,8006363,172,1
20060624,8006363,172,2
20060701,8006363,172,1
20060708,8006363,172,1
20060729,8006363,172,3
20060805,8006363,172,2
20060826,8006363,172,12
20061007,8006363,172,3
20061014,8006363,172,1
20061021,8006363,172,4
20061028,8006363,172,3
20061111,8006363,172,2
20061209,8006363,172,3
20070120,8006363,172,1
20070203,8006363,172,1
20070210,8006363,172,1
20070217,8006363,172,2
20070224,8006363,172,3
20070310,8006363,172,2
20070317,8006363,172,5
20070324,8006363,172,3
20070331,8006363,172,6
20070414,8006363,172,4
20070421,8006363,172,8
20070428,8006363,172,1
20070505,8006363,172,1
20070512,8006363,172,2
20070526,8006363,172,1
20070602,8006363,172,3
20070609,8006363,172,2
20070616,8006363,172,2
20070623,8006363,172,1
20070707,8006363,172,3
20070721,8006363,172,2
20070728,8006363,172,2
20070804,8006363,172,5
20070811,8006363,172,1
20070825,8006363,172,6
20070908,8006363,172,6
20070922,8006363,172,1
20071006,8006363,172,6
20071013,8006363,172,2
20051231,8006363,175,1
20060225,8006363,175,1
20060311,8006363,175,1
20060318,8006363,175,4
20060401,8006363,175,2
20060408,8006363,175,1
20060415,8006363,175,5
20060513,8006363,175,4
20060520,8006363,175,1
20060603,8006363,175,3
20060610,8006363,175,2
20060617,8006363,175,10
20060624,8006363,175,3
20060708,8006363,175,1
20060729,8006363,175,1
20060805,8006363,175,1
20060819,8006363,175,1
20060826,8006363,175,12
20061007,8006363,175,2
20061014,8006363,175,1
20061021,8006363,175,1
20061111,8006363,175,4
20061125,8006363,175,2
20061216,8006363,175,1
20061230,8006363,175,3
20070120,8006363,175,2
20070127,8006363,175,1
20070210,8006363,175,4
20070217,8006363,175,2
20070224,8006363,175,3
20070317,8006363,175,6
20070331,8006363,175,2
20070414,8006363,175,8
20070421,8006363,175,9
20070512,8006363,175,3
20070602,8006363,175,1
20070616,8006363,175,6
20070630,8006363,175,1
20070707,8006363,175,8
20070714,8006363,175,1
20070721,8006363,175,1
20070804,8006363,175,5
20070811,8006363,175,2
20070825,8006363,175,6
20070908,8006363,175,5
20071006,8006363,175,6
20071013,8006363,175,1
20071020,8006363,175,1
20051105,8006363,501,8
20051203,8006363,501,2
20051210,8006363,501,2
20051224,8006363,501,1
20060114,8006363,501,3
20060204,8006363,501,3
20060211,8006363,501,7
20060304,8006363,501,1
20060311,8006363,501,1
20060325,8006363,501,1
20060408,8006363,501,3
20060429,8006363,501,1
20060513,8006363,501,1
20060708,8006363,501,2
20060722,8006363,501,1
20060729,8006363,501,1
20060812,8006363,501,1
20060916,8006363,501,1
20060923,8006363,501,1
20061014,8006363,501,2
20061021,8006363,501,1
20070310,8006363,501,1
20070317,8006363,501,1
20070331,8006363,501,1
20070414,8006363,501,1
20070421,8006363,501,2
20070602,8006363,501,2
20070616,8006363,501,1
20070721,8006363,501,1
20070901,8006363,501,1
20070915,8006363,501,1
20071020,8006363,501,1
20051029,8006363,502,2
20051105,8006363,502,5
20051217,8006363,502,2
20060114,8006363,502,2
20060204,8006363,502,3
20060211,8006363,502,5
20060225,8006363,502,1
20060304,8006363,502,3
20060311,8006363,502,1
20060408,8006363,502,1
20060506,8006363,502,1
20060923,8006363,502,1
20061028,8006363,502,1
20061104,8006363,502,1
20061202,8006363,502,1
20061223,8006363,502,2
20070106,8006363,502,1
20070113,8006363,502,1
20070210,8006363,502,1
20070407,8006363,502,1
20070421,8006363,502,1
20070428,8006363,502,1
20070519,8006363,502,1
20070728,8006363,502,1
20051105,8006363,503,9
20051112,8006363,503,3
20051126,8006363,503,1
20051203,8006363,503,4
20051210,8006363,503,2
20051217,8006363,503,1
20060114,8006363,503,4
20060121,8006363,503,2
20060211,8006363,503,3
20060325,8006363,503,1
20060408,8006363,503,2
20060415,8006363,503,2
20060422,8006363,503,1
20060729,8006363,503,1
20060812,8006363,503,1
20060819,8006363,503,1
20060909,8006363,503,1
20060916,8006363,503,1
20061007,8006363,503,5
20061104,8006363,503,1
20061230,8006363,503,1
20070303,8006363,503,1
20070317,8006363,503,2
20070324,8006363,503,1
20070414,8006363,503,1
20070421,8006363,503,4
20070526,8006363,503,1
20070609,8006363,503,1
20070728,8006363,503,2
20070901,8006363,503,1
20071013,8006363,503,3
20051105,1383751,1,1
20051119,1383751,1,1
20051210,1383751,1,9
20051217,1383751,1,5
20051231,1383751,1,6
20060107,1383751,1,1
20060114,1383751,1,2
20060121,1383751,1,3
20060218,1383751,1,1
20060225,1383751,1,5
20060318,1383751,1,6
20060401,1383751,1,6
20060408,1383751,1,1
20060415,1383751,1,4
20060429,1383751,1,2
20060506,1383751,1,1
20060513,1383751,1,3
20060520,1383751,1,1
20060610,1383751,1,1
20060617,1383751,1,3
20060624,1383751,1,2
20060701,1383751,1,3
20060715,1383751,1,1
20060729,1383751,1,5
20060805,1383751,1,2
20060812,1383751,1,1
20060826,1383751,1,11
20060902,1383751,1,3
20060916,1383751,1,2
20060930,1383751,1,2
20061007,1383751,1,10
20061028,1383751,1,2
20061104,1383751,1,1
20061209,1383751,1,1
20051119,1383751,2,4
20051210,1383751,2,12
20051231,1383751,2,2
20060107,1383751,2,1
20060121,1383751,2,4
20060128,1383751,2,1
20060204,1383751,2,3
20060211,1383751,2,2
20060225,1383751,2,1
20060318,1383751,2,5
